#1
float people(52560	22)
29400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
97800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115200,0,0,0,0,0,0,0,0,10.0447,0,7.3367,5.33389,0,0,3.99106,0,5.61002,5.53986,0,0,0
115800,0,0,0,0,0,11.6521,0,0,0,6.63077,7.06899,0,0,0,0,4.68667,4.74565,6.91846,0,0,0
116400,0,0,0,0,0,0,0,0,0,6.86387,6.6183,6.12501,8.67278,0,0,4.07904,0,6.05916,0,0,0
117000,0,0,0,0,0,0,0,0,0,0,0,7.18223,3.62686,0,7.21778,5.90162,0,6.91922,5.95672,0,0
117600,0,0,0,0,0,0,0,0,4.42777,0,6.7883,6.05938,0,0,0,0,7.24242,3.95923,0,0,0
118200,0,0,2.59934,0,0,0,0,0,0,6.30165,5.77793,4.42757,0,0,0,6.77732,6.63281,6.23675,0,0,0
118800,0,0,0,0,7.79545,0,0,0,0,6.1121,4.71693,6.49739,3.03215,0,5.65485,4.73869,7.0111,7.26601,0,0,0
119400,0,0,0,0,15.8464,0,0,0,0,5.1285,5.87643,0,0,0,0,3.8767,4.64748,0,0.98823,0,0
120000,0,0,0,0,13.3554,0,0,0,0,5.73846,6.80406,5.91789,0,0,4.14999,7.70477,4.75842,6.24948,7.4106,0,0
120600,1.84628,0,0,0,0,0,0,0,0,0,0,0,0,0,7.67914,0,6.53518,0,0,0,0
121200,0,0,0,0,0,0,0,0,0,0,7.33442,4.92063,6.33816,0,5.84619,6.67309,4.8208,5.78167,0,0,0
121800,0,0,0,0,0,0,0,0,0,5.8766,4.3542,5.76619,0,0,7.38916,0,0,0,0,0,0
122400,0,0,0,0,10.2433,0,0,0,0,6.17103,4.78723,5.63382,0,0,5.82507,4.8788,6.39613,6.80654,0,0,0
123000,2.54246,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63949,4.41946,5.85002,4.88384,0,0,0
123600,0,0,0,0,0,0,0,0,0,0,5.38651,7.26711,0,0,7.56108,0,6.34268,0,0,0,0
124200,0,0,0,0,0,0,0,0,0,0,5.18146,4.94536,0,0,5.6721,4.74674,6.07229,7.24647,0,0,0
124800,2.93987,0,2.10559,0,0,11.4774,0,0,0,0,0,0,0,0,6.84479,6.17257,0,7.72133,0,0,0
125400,0,0,0,0,0,0,0,0,0,4.73121,0,7.4142,0,0,4.53745,0,5.09574,6.74509,0,0,0
126000,0,0,0,0,0,0,0,0,0,0,4.24954,5.0666,0,0,6.60544,0,4.84085,6.65263,0,0,0
126600,0,0,0,0,0,0,0,0,9.01247,0,0,0,0,0,5.27244,0,5.67906,6.49557,0,0,0
127200,0,0,0,0,0,0,0,0,0,5.73844,0,5.01568,0,0,4.34805,7.51035,5.24624,0,0,0,0
127800,0,0,0,0,13.7207,0,0,0,0,0,4.94173,6.00225,2.95213,0,0,4.75167,7.55132,7.40335,0,0,0
128400,0,0,0,0,0,0,0,0,0,0,4.59154,0,4.30585,0,6.41516,4.73791,0,7.47207,0,0,0
129000,0,0,0,0,0,0,0,0,0,5.59476,7.19495,7.03414,0,0,4.35524,6.5885,7.08454,0,0,0,0
129600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.04842,5.40047,4.42916,4.72949,0.680083,0,0
130200,0,0,0,0,0,0,0,0,0,5.90947,0,7.18647,0,0,7.25241,6.63546,6.994,0,0,0,0
130800,0,0,0,0,0,0,0,0,0,6.24293,0,0,0,0,7.38068,4.30873,7.47032,4.75848,0,0,0
131400,0,0,0,0,0,0,0,0,0,7.34657,4.9819,0,0,0,5.52593,7.1661,6.45412,0,0,0,0
132000,0,0,0,1.84786,6.60278,0,0,0,0,7.56018,5.48837,5.39532,0,0,4.52025,6.50526,0,5.99764,0,0,0
132600,0,0,0,0,0,0,0,0,0,0,4.47942,6.86783,0,0,0,4.81996,5.72923,7.45921,0,0,0
133200,2.70506,0,0,0,0,0,0,0,0,7.44096,0,5.47563,0,0,4.78503,4.28848,4.92944,5.94238,5.72227,0,0
133800,0,2.87781,0,0,0,0,0,0,0,4.43169,5.71901,6.79553,0,0,6.1918,7.36548,0,5.88459,0,0,0
134400,0,0,0,0,0,0,0,0,0,4.28899,6.20782,6.66323,0,0,5.47231,5.174,3.93783,0,0,0,0
135000,0,0,0,0,0,0,0,0,0,7.30263,7.52507,0,0,0,6.1956,7.02841,4.84982,4.22217,0,0,0
135600,0,0,0,0,11.9472,0,0,0,10.8373,0,0,0,0,0,6.76929,7.14947,7.14835,6.03148,0,0,0
136200,0,1.81331,0,0,0,0,0,0,0,0,6.15547,0,0,0,7.30199,4.79581,6.14219,7.57388,0,0,0
136800,0,0,0,0,0,0,0,0,0,0,0,6.57213,0,0,0,7.69368,0,5.89939,0,0,0
137400,0,0,0,0,0,0,0,0,0,7.43104,5.57247,0,5.20205,0,5.00872,6.55992,4.41287,4.16445,5.40964,0,0
138000,0,0,0,0,0,0,0,0,0,0,0,5.3634,0,0,6.69952,6.75869,0,0,6.31028,0,0
138600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90534,6.96656,4.55614,0,0,0,0
139200,0,0,0,0,0,0,0,0,0,0,5.04699,4.20931,0,0,7.5317,7.3423,7.38456,0,0,0,0
139800,0,0,0,0,0,0,0,0,0,0,0,0,2.29174,0,6.8428,6.88908,3.92672,5.06903,0,0,0
140400,0,0,0,0,0,0,0,0,0,4.21893,5.94033,7.26016,0,0,3.87638,4.03855,4.1729,0,0,0,0
141000,0,0,0,0,0,0,0,0,0,0,5.4633,4.79018,0,0,4.25242,4.7689,5.94289,6.36542,0,0,0
141600,0,0,0,0,0,0,0,0,0,6.49618,5.43727,0,0,0,0,4.2869,4.71533,5.20488,0,0,0
142200,2.10409,0,0,0,0,0,0,0,0,0,0,6.19405,0,0,4.73996,5.73724,4.83294,7.1727,0,0,0
142800,0,0,0,1.96061,0,0,0,0,0,6.27398,6.81557,7.45933,0,0,0,4.22156,0,5.34233,1.39693,0,0
143400,0,2.94153,0,0,0,0,0,0,6.91104,6.99639,0,4.89417,7.35315,0,5.00047,0,4.04737,4.75326,0,0,0
144000,0,0,0,0,10.229,0,0,0,9.24203,0,0,0,0,0,5.27901,4.53969,0,4.49204,0,0,0
144600,0,0,0,0,0,0,0,0,0,5.21562,5.33308,0,0,0,7.72561,0,4.74363,5.12895,0,0,0
145200,0,0,0,2.03355,0,0,0,0,0,0,6.16297,0,0,0,5.94281,4.65323,0,5.5668,0,0,0
145800,0,0,0,0,0,0,0,0,0,4.49729,4.62173,0,4.00005,0,0,6.09946,0,4.28491,0,0,0
146400,1.89168,0,0,0,0,0,0,0,7.14604,0,4.64507,0,0,0,6.48835,0,0,4.61817,3.27502,0,0
147000,0,0,0,0,0,0,0,0,5.74983,0,4.48124,0,0,0,6.99175,4.08464,0,0,0,0,0
147600,0,0,0,0,0,0,0,0,0,0,5.38961,6.26311,3.30911,0,5.52127,5.53918,5.35548,5.50064,0,0,0
148200,0,0,0,0,0,0,0,0,0,6.64085,0,5.50085,0,0,6.33237,4.33777,4.97883,0,0,0,0
148800,0,0,0,0,0,0,0,0,0,0,6.95938,5.98855,5.0592,0,0,0,4.10777,5.54286,0,0,0
149400,0,0,0,0,0,0,0,0,0,7.04927,4.6449,0,0,0,4.27088,0,4.25817,5.33465,0,0,0
150000,0,2.03389,0,0,0,15.7308,0,0,0,6.82676,6.91521,4.34448,4.0251,0,6.30399,3.92224,6.68127,0,0,0,0
150600,0,0,0,0,14.3272,9.99652,0,0,0,7.14925,5.01619,0,0,0,5.41164,4.01421,4.66288,4.18728,0,0,0
151200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
